ZIPCODE,MONTH,YEAR,CUSTOMERCLASS,COMBINED,TOTALCUSTOMERS,TOTALTHM,AVERAGETHM
95012,7,2020,Gas- Residential,N,2045,61731,30
95012,8,2020,Gas- Residential,N,2043,57694,28
95012,9,2020,Gas- Residential,N,2041,57025,28
95013,7,2020,Gas- Residential,Y,0,0,NA
95013,8,2020,Gas- Residential,Y,0,0,NA
95013,9,2020,Gas- Residential,Y,0,0,NA
95014,7,2020,Gas- Residential,N,17090,341843,20
95014,8,2020,Gas- Residential,N,17080,309042,18
95014,9,2020,Gas- Residential,N,17074,323721,19
95017,7,2020,Gas- Residential,Y,0,0,NA
95017,8,2020,Gas- Residential,Y,0,0,NA
95017,9,2020,Gas- Residential,Y,0,0,NA
95018,7,2020,Gas- Residential,N,1293,27758,21
95018,8,2020,Gas- Residential,N,1291,19798,15
95018,9,2020,Gas- Residential,N,1286,31319,24
95019,7,2020,Gas- Residential,N,1194,33959,28
95019,8,2020,Gas- Residential,N,1192,31491,26
95019,9,2020,Gas- Residential,N,1192,36921,31
95020,7,2020,Gas- Residential,N,16089,347269,22
95020,8,2020,Gas- Residential,N,16102,317477,20
95020,9,2020,Gas- Residential,N,16099,353324,22
95023,7,2020,Gas- Residential,N,15021,309442,21
95023,8,2020,Gas- Residential,N,15049,268484,18
95023,9,2020,Gas- Residential,N,15086,275716,18
95030,7,2020,Gas- Residential,N,4696,136896,29
95030,8,2020,Gas- Residential,N,4697,127355,27
95030,9,2020,Gas- Residential,N,4689,137220,29
95032,7,2020,Gas- Residential,N,9117,199117,22
95032,8,2020,Gas- Residential,N,9101,183718,20
95032,9,2020,Gas- Residential,N,9082,185154,20
95035,7,2020,Gas- Residential,N,20107,450941,22
95035,8,2020,Gas- Residential,N,20130,404290,20
95035,9,2020,Gas- Residential,N,20113,388827,19
95037,7,2020,Gas- Residential,N,13941,302553,22
95037,8,2020,Gas- Residential,N,13966,293015,21
95037,9,2020,Gas- Residential,N,13991,305966,22
95039,7,2020,Gas- Residential,N,133,6274,47
95039,8,2020,Gas- Residential,N,132,6046,46
95039,9,2020,Gas- Residential,N,132,6314,48
95041,7,2020,Gas- Residential,N,309,5903,19
95041,8,2020,Gas- Residential,N,308,4215,14
95041,9,2020,Gas- Residential,N,306,5217,17
95043,7,2020,Gas- Residential,Y,0,0,NA
95043,8,2020,Gas- Residential,Y,0,0,NA
95043,9,2020,Gas- Residential,Y,0,0,NA
95045,7,2020,Gas- Residential,N,959,19276,20
95045,8,2020,Gas- Residential,N,963,17528,18
95045,9,2020,Gas- Residential,N,966,19437,20
95046,7,2020,Gas- Residential,N,1269,32421,26
95046,8,2020,Gas- Residential,N,1269,33637,27
95046,9,2020,Gas- Residential,N,1273,33946,27
95050,7,2020,Gas- Residential,N,10440,214663,21
95050,8,2020,Gas- Residential,N,10414,186172,18
95050,9,2020,Gas- Residential,N,10430,233760,22
95051,7,2020,Gas- Residential,N,15041,323204,21
95051,8,2020,Gas- Residential,N,15037,322932,21
95051,9,2020,Gas- Residential,N,15009,359344,24
95054,7,2020,Gas- Residential,N,6273,136345,22
95054,8,2020,Gas- Residential,N,6284,139534,22
95054,9,2020,Gas- Residential,N,6285,143252,23
95060,7,2020,Gas- Residential,Y,11984,324207,27
95060,8,2020,Gas- Residential,Y,11997,275971,23
95060,9,2020,Gas- Residential,Y,12068,300747,25
95062,7,2020,Gas- Residential,N,11946,288487,24
95062,8,2020,Gas- Residential,N,11969,261151,22
95062,9,2020,Gas- Residential,N,11954,263609,22
95064,7,2020,Gas- Residential,N,314,4675,15
95064,8,2020,Gas- Residential,N,319,2848,9
95064,9,2020,Gas- Residential,N,323,3660,11
95065,7,2020,Gas- Residential,N,1941,42901,22
95065,8,2020,Gas- Residential,N,1940,38432,20
95065,9,2020,Gas- Residential,N,1938,42056,22
95066,7,2020,Gas- Residential,N,4068,86819,21
95066,8,2020,Gas- Residential,N,4070,65695,16
95066,9,2020,Gas- Residential,N,4070,84146,21
95070,7,2020,Gas- Residential,N,10340,250495,24
95070,8,2020,Gas- Residential,N,10356,241904,23
95070,9,2020,Gas- Residential,N,10352,272449,26
95073,7,2020,Gas- Residential,N,2468,55784,23
95073,8,2020,Gas- Residential,N,2472,50893,21
95073,9,2020,Gas- Residential,N,2474,53257,22
95075,7,2020,Gas- Residential,N,152,3189,21
95075,8,2020,Gas- Residential,N,153,2983,19
95075,9,2020,Gas- Residential,N,154,2975,19
95076,7,2020,Gas- Residential,N,16954,447090,26
95076,8,2020,Gas- Residential,N,16953,435621,26
95076,9,2020,Gas- Residential,N,16942,436302,26
95110,7,2020,Gas- Residential,N,4109,91693,22
95110,8,2020,Gas- Residential,N,4092,99321,24
95110,9,2020,Gas- Residential,N,4075,99705,24
95111,7,2020,Gas- Residential,N,11571,365140,32
95111,8,2020,Gas- Residential,N,11565,286287,25
95111,9,2020,Gas- Residential,N,11567,283328,24
95112,7,2020,Gas- Residential,N,12471,253828,20
95112,8,2020,Gas- Residential,N,12400,264120,21
95112,9,2020,Gas- Residential,N,12391,275623,22
95113,7,2020,Gas- Residential,N,193,8951,46
95113,8,2020,Gas- Residential,N,191,8455,44
95113,9,2020,Gas- Residential,N,191,8274,43
95116,7,2020,Gas- Residential,N,10918,229518,21
95116,8,2020,Gas- Residential,N,10927,209735,19
95116,9,2020,Gas- Residential,N,10910,226169,21
95117,7,2020,Gas- Residential,N,8630,174834,20
95117,8,2020,Gas- Residential,N,8618,176998,21
95117,9,2020,Gas- Residential,N,8608,233108,27
95118,7,2020,Gas- Residential,N,10062,162567,16
95118,8,2020,Gas- Residential,N,10077,172350,17
95118,9,2020,Gas- Residential,N,10066,168508,17
95119,7,2020,Gas- Residential,N,2999,48814,16
95119,8,2020,Gas- Residential,N,3004,45269,15
95119,9,2020,Gas- Residential,N,3024,55159,18
95120,7,2020,Gas- Residential,N,12047,247757,21
95120,8,2020,Gas- Residential,N,12050,253677,21
95120,9,2020,Gas- Residential,N,12050,276727,23
95121,7,2020,Gas- Residential,N,8942,165117,18
95121,8,2020,Gas- Residential,N,8935,154834,17
95121,9,2020,Gas- Residential,N,8944,157360,18
95122,7,2020,Gas- Residential,N,10230,227678,22
95122,8,2020,Gas- Residential,N,10235,211324,21
95122,9,2020,Gas- Residential,N,10227,215615,21
95123,7,2020,Gas- Residential,N,19113,389162,20
95123,8,2020,Gas- Residential,N,19114,359871,19
95123,9,2020,Gas- Residential,N,19105,368109,19
95124,7,2020,Gas- Residential,N,16104,259674,16
95124,8,2020,Gas- Residential,N,16108,271917,17
95124,9,2020,Gas- Residential,N,16088,262834,16
95125,7,2020,Gas- Residential,N,17359,331046,19
95125,8,2020,Gas- Residential,N,17344,313819,18
95125,9,2020,Gas- Residential,N,17351,358409,21
95126,7,2020,Gas- Residential,N,9397,208258,22
95126,8,2020,Gas- Residential,N,9376,198911,21
95126,9,2020,Gas- Residential,N,9354,223292,24
95127,7,2020,Gas- Residential,N,14158,296617,21
95127,8,2020,Gas- Residential,N,14148,269937,19
95127,9,2020,Gas- Residential,N,14136,277498,20
95128,7,2020,Gas- Residential,N,10520,315604,30
95128,8,2020,Gas- Residential,N,10510,195779,19
95128,9,2020,Gas- Residential,N,10501,209792,20
95129,7,2020,Gas- Residential,N,11019,209900,19
95129,8,2020,Gas- Residential,N,11010,190756,17
95129,9,2020,Gas- Residential,N,10995,218771,20
95130,7,2020,Gas- Residential,N,4460,71905,16
95130,8,2020,Gas- Residential,N,4449,65381,15
95130,9,2020,Gas- Residential,N,4441,67233,15
95131,7,2020,Gas- Residential,N,8403,133637,16
95131,8,2020,Gas- Residential,N,8394,112571,13
95131,9,2020,Gas- Residential,N,8399,136181,16
95132,7,2020,Gas- Residential,N,11265,184391,16
95132,8,2020,Gas- Residential,N,11266,174758,16
95132,9,2020,Gas- Residential,N,11285,201967,18
95133,7,2020,Gas- Residential,N,6786,152097,22
95133,8,2020,Gas- Residential,N,6789,124506,18
95133,9,2020,Gas- Residential,N,6784,128991,19
95134,7,2020,Gas- Residential,N,8034,259928,32
95134,8,2020,Gas- Residential,N,8012,243799,30
95134,9,2020,Gas- Residential,N,7961,215293,27
95135,7,2020,Gas- Residential,N,6859,109553,16
95135,8,2020,Gas- Residential,N,6854,100083,15
95135,9,2020,Gas- Residential,N,6861,108444,16
95136,7,2020,Gas- Residential,N,11138,242846,22
95136,8,2020,Gas- Residential,N,11152,218820,20
95136,9,2020,Gas- Residential,N,11158,234538,21
95138,7,2020,Gas- Residential,N,5534,125468,23
95138,8,2020,Gas- Residential,N,5544,130331,24
95138,9,2020,Gas- Residential,N,5543,121894,22
95139,7,2020,Gas- Residential,Y,2124,36916,17
95139,8,2020,Gas- Residential,Y,2122,33767,16
95139,9,2020,Gas- Residential,Y,2122,34961,16
95140,7,2020,Gas- Residential,Y,0,0,NA
95140,8,2020,Gas- Residential,Y,0,0,NA
95140,9,2020,Gas- Residential,Y,0,0,NA
95148,7,2020,Gas- Residential,Y,11289,202485,18
95148,8,2020,Gas- Residential,Y,11280,187504,17
95148,9,2020,Gas- Residential,Y,11282,206113,18
95202,7,2020,Gas- Residential,N,2099,28346,14
95202,8,2020,Gas- Residential,N,2104,29212,14
95202,9,2020,Gas- Residential,N,2096,33516,16
95203,7,2020,Gas- Residential,N,5390,73551,14
95203,8,2020,Gas- Residential,N,5387,80049,15
95203,9,2020,Gas- Residential,N,5385,92845,17
95204,7,2020,Gas- Residential,Y,11156,157640,14
95204,8,2020,Gas- Residential,Y,11164,165002,15
95204,9,2020,Gas- Residential,Y,11159,151620,14
95205,7,2020,Gas- Residential,N,10288,196356,19
95205,8,2020,Gas- Residential,N,10285,185815,18
95205,9,2020,Gas- Residential,N,10302,176683,17
95206,7,2020,Gas- Residential,N,16843,279848,17
95206,8,2020,Gas- Residential,N,16851,270576,16
95206,9,2020,Gas- Residential,N,16865,296027,18
95207,7,2020,Gas- Residential,N,16861,264250,16
95207,8,2020,Gas- Residential,N,16849,251571,15
95207,9,2020,Gas- Residential,N,16867,266506,16
95209,7,2020,Gas- Residential,N,13090,218574,17
95209,8,2020,Gas- Residential,N,13101,205104,16
95209,9,2020,Gas- Residential,N,13083,227240,17
95210,7,2020,Gas- Residential,N,11571,175782,15
95210,8,2020,Gas- Residential,N,11545,158369,14
95210,9,2020,Gas- Residential,N,11538,180406,16
95211,7,2020,Gas- Residential,Y,0,0,NA
95211,8,2020,Gas- Residential,Y,0,0,NA
95211,9,2020,Gas- Residential,Y,0,0,NA
95212,7,2020,Gas- Residential,N,7158,147463,21
95212,8,2020,Gas- Residential,N,7158,139880,20
95212,9,2020,Gas- Residential,N,7151,153054,21
95215,7,2020,Gas- Residential,N,5283,86857,16
95215,8,2020,Gas- Residential,N,5284,93691,18
95215,9,2020,Gas- Residential,N,5279,90812,17
95219,7,2020,Gas- Residential,N,10833,157548,15
95219,8,2020,Gas- Residential,N,10838,151262,14
95219,9,2020,Gas- Residential,N,10851,173190,16
95220,7,2020,Gas- Residential,N,995,19619,20
95220,8,2020,Gas- Residential,N,996,24482,25
95220,9,2020,Gas- Residential,N,999,21986,22
95227,7,2020,Gas- Residential,N,117,2213,19
95227,8,2020,Gas- Residential,N,117,2123,18
95227,9,2020,Gas- Residential,N,116,2120,18
95231,7,2020,Gas- Residential,N,673,12868,19
95231,8,2020,Gas- Residential,N,673,14419,21
95231,9,2020,Gas- Residential,N,672,11349,17
95236,7,2020,Gas- Residential,N,626,10902,17
95236,8,2020,Gas- Residential,N,628,9975,16
95236,9,2020,Gas- Residential,N,626,9600,15
95237,7,2020,Gas- Residential,N,1032,16254,16
95237,8,2020,Gas- Residential,N,1029,16586,16
95237,9,2020,Gas- Residential,N,1031,26205,25
95240,7,2020,Gas- Residential,N,13347,230675,17
95240,8,2020,Gas- Residential,N,13359,239317,18
95240,9,2020,Gas- Residential,N,13361,228452,17
95242,7,2020,Gas- Residential,N,9686,164723,17
95242,8,2020,Gas- Residential,N,9706,149093,15
95242,9,2020,Gas- Residential,N,9733,150055,15
95249,7,2020,Gas- Residential,N,716,8554,12
95249,8,2020,Gas- Residential,N,722,8213,11
95249,9,2020,Gas- Residential,N,720,8500,12
95252,7,2020,Gas- Residential,N,250,2927,12
95252,8,2020,Gas- Residential,N,249,2746,11
95252,9,2020,Gas- Residential,N,249,2894,12
95258,7,2020,Gas- Residential,N,1362,25200,19
95258,8,2020,Gas- Residential,N,1362,23460,17
95258,9,2020,Gas- Residential,N,1365,24742,18
95301,7,2020,Gas- Residential,N,10930,156543,14
95301,8,2020,Gas- Residential,N,10926,156154,14
95301,9,2020,Gas- Residential,N,10937,174678,16
95304,7,2020,Gas- Residential,N,3003,58636,20
95304,8,2020,Gas- Residential,N,3011,60307,20
95304,9,2020,Gas- Residential,N,3011,67395,22
95307,7,2020,Gas- Residential,N,11779,178052,15
95307,8,2020,Gas- Residential,N,11781,177441,15
95307,9,2020,Gas- Residential,N,11782,216209,18
95313,7,2020,Gas- Residential,N,110,2061,19
95313,8,2020,Gas- Residential,N,110,2072,19
95313,9,2020,Gas- Residential,N,110,2233,20
95315,7,2020,Gas- Residential,N,2570,35856,14
95315,8,2020,Gas- Residential,N,2566,39178,15
95315,9,2020,Gas- Residential,N,2564,39179,15
95316,7,2020,Gas- Residential,N,1594,23789,15
95316,8,2020,Gas- Residential,N,1596,24888,16
95316,9,2020,Gas- Residential,N,1594,22425,14
95319,7,2020,Gas- Residential,N,1008,15847,16
95319,8,2020,Gas- Residential,N,1007,15472,15
95319,9,2020,Gas- Residential,N,1004,16049,16
95320,7,2020,Gas- Residential,N,2835,38725,14
95320,8,2020,Gas- Residential,N,2834,42265,15
95320,9,2020,Gas- Residential,N,2834,38509,14
95322,7,2020,Gas- Residential,N,2340,34267,15
95322,8,2020,Gas- Residential,N,2341,32726,14
95322,9,2020,Gas- Residential,N,2338,35259,15
95323,7,2020,Gas- Residential,N,172,2513,15
95323,8,2020,Gas- Residential,N,172,2385,14
95323,9,2020,Gas- Residential,N,172,3313,19
95324,7,2020,Gas- Residential,N,1764,29439,17
95324,8,2020,Gas- Residential,N,1759,20513,12
95324,9,2020,Gas- Residential,N,1764,22081,13
95326,7,2020,Gas- Residential,N,2354,34746,15
95326,8,2020,Gas- Residential,N,2354,38887,17
95326,9,2020,Gas- Residential,N,2366,37284,16
95328,7,2020,Gas- Residential,N,1226,16654,14
95328,8,2020,Gas- Residential,N,1221,20354,17
95328,9,2020,Gas- Residential,N,1220,16509,14
95330,7,2020,Gas- Residential,N,7066,129386,18
95330,8,2020,Gas- Residential,N,7098,134443,19
95330,9,2020,Gas- Residential,N,7147,122677,17
95333,7,2020,Gas- Residential,Y,0,0,NA
95333,8,2020,Gas- Residential,Y,0,0,NA
95333,9,2020,Gas- Residential,Y,0,0,NA
95334,7,2020,Gas- Residential,N,3752,65974,18
95334,8,2020,Gas- Residential,N,3764,64008,17
95334,9,2020,Gas- Residential,N,3774,61933,16
95336,7,2020,Gas- Residential,N,15608,217339,14
95336,8,2020,Gas- Residential,N,15633,222841,14
95336,9,2020,Gas- Residential,N,15637,229274,15
95337,7,2020,Gas- Residential,N,12538,188942,15
95337,8,2020,Gas- Residential,N,12588,183634,15
95337,9,2020,Gas- Residential,N,12623,214019,17
95340,7,2020,Gas- Residential,N,11921,183622,15
95340,8,2020,Gas- Residential,N,11937,167923,14
95340,9,2020,Gas- Residential,N,11961,180174,15
95341,7,2020,Gas- Residential,N,7422,112643,15
95341,8,2020,Gas- Residential,N,7480,115809,15
95341,9,2020,Gas- Residential,N,7519,125008,17
95348,7,2020,Gas- Residential,N,10764,143672,13
95348,8,2020,Gas- Residential,N,10903,154125,14
95348,9,2020,Gas- Residential,N,10972,172574,16
95350,7,2020,Gas- Residential,N,18171,254653,14
95350,8,2020,Gas- Residential,N,18167,231882,13
95350,9,2020,Gas- Residential,N,18158,263821,15
95351,7,2020,Gas- Residential,N,10848,188794,17
95351,8,2020,Gas- Residential,N,10843,188045,17
95351,9,2020,Gas- Residential,N,10830,187015,17
95354,7,2020,Gas- Residential,N,8362,110278,13
95354,8,2020,Gas- Residential,N,8365,103844,12
95354,9,2020,Gas- Residential,N,8364,124027,15
95355,7,2020,Gas- Residential,N,20410,304936,15
95355,8,2020,Gas- Residential,N,20429,299455,15
95355,9,2020,Gas- Residential,N,20408,338968,17
95356,7,2020,Gas- Residential,N,10483,171633,16
95356,8,2020,Gas- Residential,N,10503,170876,16
95356,9,2020,Gas- Residential,N,10517,182612,17
95357,7,2020,Gas- Residential,N,2622,49271,19
95357,8,2020,Gas- Residential,N,2619,47030,18
95357,9,2020,Gas- Residential,N,2618,44374,17
95358,7,2020,Gas- Residential,Y,6667,110432,17
95358,8,2020,Gas- Residential,Y,6661,115111,17
95358,9,2020,Gas- Residential,Y,6655,120750,18
95360,7,2020,Gas- Residential,N,3581,48319,13
95360,8,2020,Gas- Residential,N,3588,47706,13
95360,9,2020,Gas- Residential,N,3597,53642,15
95361,7,2020,Gas- Residential,N,9027,123029,14
95361,8,2020,Gas- Residential,N,9048,127403,14
95361,9,2020,Gas- Residential,N,9036,124665,14
95363,7,2020,Gas- Residential,N,6589,100503,15
95363,8,2020,Gas- Residential,N,6588,94630,14
95363,9,2020,Gas- Residential,N,6599,98884,15
95365,7,2020,Gas- Residential,Y,1189,20612,17
95365,8,2020,Gas- Residential,Y,1192,32237,27
95365,9,2020,Gas- Residential,Y,1192,29784,25
95366,7,2020,Gas- Residential,N,5532,81969,15
95366,8,2020,Gas- Residential,N,5537,78647,14
95366,9,2020,Gas- Residential,N,5558,83484,15
95367,7,2020,Gas- Residential,N,7568,122655,16
95367,8,2020,Gas- Residential,N,7568,120264,16
95367,9,2020,Gas- Residential,N,7583,152208,20
95368,7,2020,Gas- Residential,N,4011,58308,15
95368,8,2020,Gas- Residential,N,4016,72044,18
95368,9,2020,Gas- Residential,N,4014,60657,15
95376,7,2020,Gas- Residential,N,16437,233420,14
95376,8,2020,Gas- Residential,N,16479,242773,15
95376,9,2020,Gas- Residential,N,16554,253029,15
95377,7,2020,Gas- Residential,N,9109,154840,17
95377,8,2020,Gas- Residential,N,9159,168809,18
95377,9,2020,Gas- Residential,N,9210,165650,18
95380,7,2020,Gas- Residential,N,11791,163589,14
95380,8,2020,Gas- Residential,N,11775,166258,14
95380,9,2020,Gas- Residential,N,11765,158910,14
95382,7,2020,Gas- Residential,N,11656,169591,15
95382,8,2020,Gas- Residential,N,11647,170648,15
95382,9,2020,Gas- Residential,N,11657,173638,15
95385,7,2020,Gas- Residential,Y,0,0,NA
95385,8,2020,Gas- Residential,Y,0,0,NA
95385,9,2020,Gas- Residential,Y,0,0,NA
95386,7,2020,Gas- Residential,N,2459,35870,15
95386,8,2020,Gas- Residential,N,2459,31238,13
95386,9,2020,Gas- Residential,N,2456,33759,14
95387,7,2020,Gas- Residential,N,231,3757,16
95387,8,2020,Gas- Residential,N,235,3808,16
95387,9,2020,Gas- Residential,N,235,3753,16
95388,7,2020,Gas- Residential,N,3150,56537,18
95388,8,2020,Gas- Residential,N,3159,44524,14
95388,9,2020,Gas- Residential,N,3163,73795,23
95391,7,2020,Gas- Residential,N,6109,119126,20
95391,8,2020,Gas- Residential,N,6159,103801,17
95391,9,2020,Gas- Residential,N,6190,112491,18
95401,7,2020,Gas- Residential,N,11243,191951,17
95401,8,2020,Gas- Residential,N,11246,186256,17
95401,9,2020,Gas- Residential,N,11239,194894,17
95403,7,2020,Gas- Residential,N,13164,236793,18
95403,8,2020,Gas- Residential,N,13228,224715,17
95403,9,2020,Gas- Residential,N,13288,273769,21
95404,7,2020,Gas- Residential,N,12727,230686,18
95404,8,2020,Gas- Residential,N,12743,231511,18
95404,9,2020,Gas- Residential,N,12769,234622,18
95405,7,2020,Gas- Residential,N,8458,141545,17
95405,8,2020,Gas- Residential,N,8487,149122,18
95405,9,2020,Gas- Residential,N,8488,145526,17
95407,7,2020,Gas- Residential,N,10758,203002,19
95407,8,2020,Gas- Residential,N,10781,197453,18
95407,9,2020,Gas- Residential,N,10796,186264,17
95409,7,2020,Gas- Residential,N,10946,203625,19
95409,8,2020,Gas- Residential,N,10943,174400,16
95409,9,2020,Gas- Residential,N,10909,195896,18
95425,7,2020,Gas- Residential,N,3248,47453,15
95425,8,2020,Gas- Residential,N,3254,45253,14
95425,9,2020,Gas- Residential,N,3259,46013,14
95436,7,2020,Gas- Residential,N,1042,16801,16
95436,8,2020,Gas- Residential,N,1040,15336,15
95436,9,2020,Gas- Residential,N,1039,19428,19
95439,7,2020,Gas- Residential,N,183,3164,17
95439,8,2020,Gas- Residential,N,182,3037,17
95439,9,2020,Gas- Residential,N,182,3105,17
95441,7,2020,Gas- Residential,N,277,10612,38
95441,8,2020,Gas- Residential,N,277,4618,17
95441,9,2020,Gas- Residential,N,276,4786,17
95442,7,2020,Gas- Residential,N,893,18432,21
95442,8,2020,Gas- Residential,N,891,15735,18
95442,9,2020,Gas- Residential,N,896,20388,23
95444,7,2020,Gas- Residential,N,263,4168,16
95444,8,2020,Gas- Residential,N,263,3885,15
95444,9,2020,Gas- Residential,N,266,7384,28
95448,7,2020,Gas- Residential,N,5157,96323,19
95448,8,2020,Gas- Residential,N,5158,88017,17
95448,9,2020,Gas- Residential,N,5159,88690,17
95449,7,2020,Gas- Residential,N,202,2847,14
95449,8,2020,Gas- Residential,N,200,2738,14
95449,9,2020,Gas- Residential,N,203,2952,15
95452,7,2020,Gas- Residential,N,365,7679,21
95452,8,2020,Gas- Residential,N,366,7222,20
95452,9,2020,Gas- Residential,N,367,9609,26
95470,7,2020,Gas- Residential,N,799,11320,14
95470,8,2020,Gas- Residential,N,799,14814,19
95470,9,2020,Gas- Residential,N,799,12163,15
95472,7,2020,Gas- Residential,N,4780,108324,23
95472,8,2020,Gas- Residential,N,4781,100472,21
95472,9,2020,Gas- Residential,N,4783,92488,19
95476,7,2020,Gas- Residential,N,12627,225611,18
95476,8,2020,Gas- Residential,N,12635,223919,18
95476,9,2020,Gas- Residential,N,12639,245872,19
95482,7,2020,Gas- Residential,N,8451,113893,13
95482,8,2020,Gas- Residential,N,8455,110545,13
95482,9,2020,Gas- Residential,N,8463,123200,15
95490,7,2020,Gas- Residential,N,2350,28872,12
95490,8,2020,Gas- Residential,N,2350,28179,12
95490,9,2020,Gas- Residential,N,2338,43908,19
95492,7,2020,Gas- Residential,N,8360,155872,19
